ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,la,lb,t,BFEW,BFEL
19,Indian Wells,BNP Paribas Open,3/10/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Carreno-Busta P.,Donskoy E.,52.0,81.0,864.0,668.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.2,1.62,2.2,1.7,2.29,1.7,2.4,1.63,2.25,carreno-busta,donskoy,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/11/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Chung H.,49.0,64.0,903.0,764.0,2.0,6.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,2.2,1.6,2.2,1.67,2.3,1.69,2.3,1.8,2.13,1.7,ramos-vinolas,chung,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/11/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Muller G.,Estrella Burgos V.,45.0,67.0,970.0,745.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.2,4.0,1.22,4.33,1.2,5.23,1.22,5.23,1.19,4.51,muller,burgos,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/12/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Garcia-Lopez G.,Gulbis E.,38.0,71.0,1135.0,721.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.75,1.92,1.8,2.0,2.03,1.88,2.03,2.1,1.82,1.95,garcia-lopez,gulbis,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/12/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Raonic M.,Cervantes I.,14.0,59.0,2410.0,821.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,6.75,1.08,8.0,1.09,9.49,1.1,9.49,1.08,7.68,raonic,cervantes,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/12/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Monfils G.,Carreno-Busta P.,16.0,52.0,1950.0,864.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.28,3.3,1.29,3.75,1.31,3.85,1.31,3.9,1.27,3.61,monfils,carreno-busta,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/12/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ramos-Vinolas A.,Kyrgios N.,49.0,27.0,903.0,1420.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.4,1.16,4.5,1.2,5.31,1.2,5.5,1.2,4.96,1.16,ramos-vinolas,kyrgios,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/13/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Lopez F.,Garcia-Lopez G.,21.0,38.0,1630.0,1135.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,1.95,1.62,2.25,1.92,1.99,1.92,2.25,1.81,1.97,lopez,garcia-lopez,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/15/2016,Masters 1000,Outdoor,Hard,3rd Round,3.0,Monfils G.,Ramos-Vinolas A.,16.0,49.0,1950.0,903.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.2,1.33,3.4,1.37,3.47,1.37,3.6,1.32,3.32,monfils,ramos-vinolas,indian wells masters,,
19,Indian Wells,BNP Paribas Open,3/15/2016,Masters 1000,Outdoor,Hard,3rd Round,3.0,Lopez F.,Bautista R.,21.0,17.0,1630.0,1935.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.5,2.35,1.5,2.38,1.57,2.47,1.63,2.5,1.67,2.37,1.57,lopez,bautista,indian wells masters,,
20,Miami,Sony Ericsson Open,3/23/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Cervantes I.,Rublev A.,56.0,154.0,829.0,383.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.25,1.55,2.25,1.62,2.37,1.66,2.5,1.66,2.32,1.59,cervantes,rublev,miami masters,,
20,Miami,Sony Ericsson Open,3/23/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Groth S.,Estrella Burgos V.,77.0,66.0,691.0,745.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.73,2.24,1.76,2.25,1.68,2.16,groth,burgos,miami masters,,
20,Miami,Sony Ericsson Open,3/23/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Gonzalez A.,50.0,150.0,903.0,391.0,5.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.0,1.3,3.0,1.4,3.0,1.33,3.64,1.4,3.64,1.34,3.18,ramos-vinolas,gonzalez,miami masters,,
20,Miami,Sony Ericsson Open,3/24/2016,Masters 1000,Outdoor,Hard,1st Round,3.0,Millman J.,Carreno-Busta P.,69.0,53.0,736.0,879.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.0,1.7,2.1,1.73,2.0,1.91,2.15,1.91,2.02,1.77,millman,carreno-busta,miami masters,,
20,Miami,Sony Ericsson Open,3/25/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Pouille L.,Garcia-Lopez G.,88.0,37.0,622.0,1150.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.2,1.6,2.25,1.62,2.5,1.6,2.5,1.62,2.35,1.58,pouille,garcia-lopez,miami masters,,
20,Miami,Sony Ericsson Open,3/25/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Troicki V.,Cervantes I.,21.0,56.0,1580.0,829.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.0,1.3,3.2,1.36,3.25,1.4,3.25,1.4,3.35,1.36,3.1,troicki,cervantes,miami masters,,
20,Miami,Sony Ericsson Open,3/26/2016,Masters 1000,Outdoor,Hard,2nd Round,3.0,Gasquet R.,Ramos-Vinolas A.,10.0,50.0,2795.0,903.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.22,3.8,1.2,4.5,1.19,5.5,1.25,5.5,1.19,4.62,gasquet,ramos-vinolas,miami masters,,
20,Miami,Sony Ericsson Open,3/28/2016,Masters 1000,Outdoor,Hard,3rd Round,3.0,Bautista R.,Tsonga J.W.,18.0,9.0,1935.0,3130.0,2.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,2.7,1.4,3.0,1.4,2.83,1.5,3.0,1.5,2.83,1.42,bautista,tsonga,miami masters,,
20,Miami,Sony Ericsson Open,3/30/2016,Masters 1000,Outdoor,Hard,4th Round,3.0,Nishikori K.,Bautista R.,6.0,18.0,4070.0,1935.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,3.5,1.25,4.0,1.29,4.11,1.29,4.33,1.24,3.95,nishikori,bautista,miami masters,,
21,Houston,U.S. Men's Clay Court Championships,4/4/2016,ATP250,Outdoor,Clay,1st Round,3.0,Chung H.,Estrella Burgos V.,71.0,69.0,726.0,745.0,6.0,4.0,6.0,7.0,6.0,0.0,,,,,2.0,1.0,Completed,1.72,2.0,1.8,1.88,1.73,2.1,1.81,2.09,1.81,2.12,1.77,2.02,chung,burgos,houston,,
22,Marrakech,Grand Prix Hassan II,4/5/2016,ATP250,Outdoor,Clay,1st Round,3.0,Gimeno-Traver D.,Gabashvili T.,102.0,51.0,569.0,903.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.85,1.8,2.1,1.73,1.99,1.9,2.1,1.91,1.95,1.85,gimeno-traver,gabashvili,marrakech,,
22,Marrakech,Grand Prix Hassan II,4/5/2016,ATP250,Outdoor,Clay,1st Round,3.0,Vesely J.,Cervantes I.,55.0,56.0,840.0,837.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.8,1.85,1.91,1.91,1.85,2.05,2.0,2.05,1.85,1.94,vesely,cervantes,marrakech,,
22,Marrakech,Grand Prix Hassan II,4/5/2016,ATP250,Outdoor,Clay,1st Round,3.0,Mathieu P.H.,Ramos-Vinolas A.,63.0,50.0,774.0,903.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.25,1.55,2.38,1.57,2.8,1.49,2.85,1.67,2.51,1.53,mathieu,ramos-vinolas,marrakech,,
22,Marrakech,Grand Prix Hassan II,4/6/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Montanes A.,Gimeno-Traver D.,123.0,102.0,478.0,569.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.2,1.6,2.2,1.62,2.57,1.57,2.57,1.65,2.31,1.59,montanes,gimeno-traver,marrakech,,
22,Marrakech,Grand Prix Hassan II,4/7/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Garcia-Lopez G.,Almagro N.,38.0,62.0,1115.0,774.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.4,1.5,2.5,1.5,2.73,1.52,2.73,1.59,2.49,1.52,garcia-lopez,almagro,marrakech,,
22,Marrakech,Grand Prix Hassan II,4/8/2016,ATP250,Outdoor,Clay,Quarterfinals,3.0,Vesely J.,Garcia-Lopez G.,55.0,38.0,840.0,1115.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.48,2.62,1.5,2.32,1.7,2.75,1.7,2.45,1.55,vesely,garcia-lopez,marrakech,,
23,Monte Carlo,Monte Carlo Masters,4/11/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Bautista Agut R.,Ramos-Vinolas A.,17.0,50.0,2015.0,903.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.33,2.9,1.36,3.25,1.49,2.84,1.49,3.4,1.38,2.99,agut,ramos-vinolas,monte carlo masters,,
23,Monte Carlo,Monte Carlo Masters,4/11/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Garcia-Lopez G.,Bellucci T.,38.0,35.0,1115.0,1165.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.65,2.1,1.73,2.1,2.02,1.88,2.02,2.25,1.75,2.06,garcia-lopez,bellucci,monte carlo masters,,
23,Monte Carlo,Monte Carlo Masters,4/11/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Paire B.,Cervantes I.,22.0,56.0,1596.0,837.0,4.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.5,1.5,2.4,1.5,2.62,1.57,2.57,1.62,2.65,1.52,2.49,paire,cervantes,monte carlo masters,,
23,Monte Carlo,Monte Carlo Masters,4/12/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Cuevas P.,Gimeno-Traver D.,25.0,131.0,1510.0,439.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,3.75,1.22,3.5,1.22,4.33,1.24,4.61,1.29,4.61,1.23,4.07,cuevas,gimeno-traver,monte carlo masters,,
23,Monte Carlo,Monte Carlo Masters,4/12/2016,Masters 1000,Outdoor,Clay,2nd Round,3.0,Federer R.,Garcia-Lopez G.,3.0,38.0,7695.0,1115.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.12,5.0,1.14,5.5,1.15,6.58,1.17,6.58,1.13,5.73,federer,garcia-lopez,monte carlo masters,,
24,Barcelona,Open Banco Sabadell,4/18/2016,ATP500,Outdoor,Clay,1st Round,3.0,Estrella Burgos V.,Kukushkin M.,78.0,89.0,705.0,643.0,3.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,2.2,1.61,2.2,1.6,2.2,1.67,2.21,1.74,2.21,1.76,2.13,1.69,burgos,kukushkin,barcelona,,
24,Barcelona,Open Banco Sabadell,4/18/2016,ATP500,Outdoor,Clay,1st Round,3.0,Cervantes I.,Skugor F.,57.0,146.0,822.0,392.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.2,1.62,2.25,1.59,2.5,1.67,2.5,1.58,2.33,cervantes,skugor,barcelona,,
24,Barcelona,Open Banco Sabadell,4/19/2016,ATP500,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Munar J.,55.0,425.0,850.0,99.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,6.0,1.1,7.0,1.08,9.69,1.11,9.69,1.09,6.96,ramos-vinolas,munar,barcelona,,
24,Barcelona,Open Banco Sabadell,4/19/2016,ATP500,Outdoor,Clay,2nd Round,3.0,Chardy J.,Estrella Burgos V.,33.0,78.0,1220.0,705.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.39,3.27,1.44,3.35,1.39,2.92,chardy,burgos,barcelona,,
24,Barcelona,Open Banco Sabadell,4/20/2016,ATP500,Outdoor,Clay,2nd Round,3.0,Kuznetsov An.,Cervantes I.,47.0,57.0,945.0,822.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.75,1.44,2.75,1.46,2.95,1.46,3.0,1.42,2.82,kuznetsov,cervantes,barcelona,,
24,Barcelona,Open Banco Sabadell,4/20/2016,ATP500,Outdoor,Clay,2nd Round,3.0,Cuevas P.,Ramos-Vinolas A.,25.0,55.0,1510.0,850.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.38,2.8,1.44,2.75,1.42,3.11,1.46,3.11,1.41,2.85,cuevas,ramos-vinolas,barcelona,,
25,Bucharest,BRD Nastase Tiriac Trophy,4/19/2016,ATP250,Outdoor,Clay,1st Round,3.0,Gimeno-Traver D.,Mannarino A.,125.0,75.0,474.0,710.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.33,3.0,1.3,3.5,1.41,3.14,1.41,3.75,1.31,3.36,gimeno-traver,mannarino,bucharest,,
25,Bucharest,BRD Nastase Tiriac Trophy,4/21/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Pella G.,Gimeno-Traver D.,46.0,125.0,968.0,474.0,6.0,1.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.52,2.35,1.57,2.38,1.6,2.5,1.6,2.55,1.55,2.4,pella,gimeno-traver,bucharest,,
25,Bucharest,BRD Nastase Tiriac Trophy,4/21/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Garcia-Lopez G.,Edmund K.,37.0,92.0,1115.0,608.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.45,2.55,1.5,2.5,1.61,2.47,1.65,2.58,1.53,2.47,garcia-lopez,edmund,bucharest,,
25,Bucharest,BRD Nastase Tiriac Trophy,4/22/2016,ATP250,Outdoor,Clay,Quarterfinals,3.0,Garcia-Lopez G.,Pella G.,37.0,46.0,1115.0,968.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.83,2.12,1.87,2.2,1.73,2.09,garcia-lopez,pella,bucharest,,
25,Bucharest,BRD Nastase Tiriac Trophy,4/23/2016,ATP250,Outdoor,Clay,Semifinals,3.0,Verdasco F.,Garcia-Lopez G.,86.0,37.0,670.0,1115.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.25,1.62,2.25,1.62,2.49,1.62,2.53,1.57,2.36,verdasco,garcia-lopez,bucharest,,
26,Estoril,Millenium Estoril Open,4/26/2016,ATP250,Outdoor,Clay,1st Round,3.0,Edmund K.,Gimeno-Traver D.,89.0,143.0,613.0,404.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,1.85,1.8,2.0,1.75,2.19,1.92,2.19,1.78,2.0,edmund,gimeno-traver,estoril,,
26,Estoril,Millenium Estoril Open,4/26/2016,ATP250,Outdoor,Clay,1st Round,3.0,Garcia-Lopez G.,Berrer M.,47.0,115.0,955.0,533.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.15,4.6,1.17,5.0,1.16,6.02,1.18,6.02,1.16,5.15,garcia-lopez,berrer,estoril,,
26,Estoril,Millenium Estoril Open,4/26/2016,ATP250,Outdoor,Clay,1st Round,3.0,Cervantes I.,Munoz De La Nava D.,57.0,95.0,825.0,590.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.55,1.44,2.75,1.54,2.62,1.54,2.75,1.49,2.55,cervantes,nava,estoril,,
26,Estoril,Millenium Estoril Open,4/27/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Garcia-Lopez G.,Robert S.,47.0,116.0,955.0,526.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.33,3.0,1.33,3.4,1.34,3.56,1.36,3.56,1.33,3.24,garcia-lopez,robert,estoril,,
26,Estoril,Millenium Estoril Open,4/27/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Kyrgios N.,Cervantes I.,20.0,57.0,1765.0,825.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.22,3.5,1.25,4.0,1.28,4.11,1.29,4.11,1.25,3.8,kyrgios,cervantes,estoril,,
26,Estoril,Millenium Estoril Open,4/29/2016,ATP250,Outdoor,Clay,Quarterfinals,3.0,Paire B.,Garcia-Lopez G.,21.0,47.0,1751.0,955.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,1.85,1.8,2.0,1.91,2.02,1.91,2.02,1.82,1.96,paire,garcia-lopez,estoril,,
27,Istanbul,Istanbul Open,4/25/2016,ATP250,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Mannarino A.,56.0,77.0,853.0,710.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.3,1.36,3.25,1.36,3.38,1.36,3.75,1.32,3.34,ramos-vinolas,mannarino,istanbul,,
27,Istanbul,Istanbul Open,4/27/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Ramos-Vinolas A.,Khachanov K.,56.0,128.0,853.0,454.0,4.0,6.0,6.0,1.0,6.0,0.0,,,,,2.0,1.0,Completed,1.4,2.75,1.38,2.75,1.44,2.75,1.48,2.86,1.5,2.86,1.44,2.7,ramos-vinolas,khachanov,istanbul,,
27,Istanbul,Istanbul Open,4/29/2016,ATP250,Outdoor,Clay,Quarterfinals,3.0,Delbonis F.,Ramos-Vinolas A.,36.0,56.0,1140.0,853.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.58,2.25,1.57,2.38,1.68,2.36,1.68,2.5,1.61,2.3,delbonis,ramos-vinolas,istanbul,,
28,Munich,BMW Open,4/27/2016,ATP250,Outdoor,Clay,1st Round,3.0,Estrella Burgos V.,Stebe C.M.,82.0,1751.0,680.0,1.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.38,2.8,1.4,3.0,1.56,2.56,1.56,3.0,1.45,2.68,burgos,stebe,munich,,
28,Munich,BMW Open,4/28/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Goffin D.,Estrella Burgos V.,13.0,82.0,2605.0,680.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.08,8.0,1.08,6.5,1.1,6.5,1.11,8.05,1.11,8.5,1.08,7.43,goffin,burgos,munich,,
29,Madrid,Mutua Madrid Open,5/2/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Ferrer D.,Garcia-Lopez G.,9.0,51.0,3010.0,910.0,3.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.5,1.29,3.5,1.28,4.14,1.29,4.21,1.25,3.84,ferrer,garcia-lopez,madrid masters,,
29,Madrid,Mutua Madrid Open,5/3/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Chardy J.,56.0,33.0,878.0,1220.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,1.95,1.8,1.91,1.87,2.04,1.88,2.04,1.81,1.97,ramos-vinolas,chardy,madrid masters,,
29,Madrid,Mutua Madrid Open,5/4/2016,Masters 1000,Outdoor,Clay,2nd Round,3.0,Tsonga J.W.,Ramos-Vinolas A.,7.0,56.0,3400.0,878.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,2.8,1.36,3.25,1.38,3.35,1.4,3.4,1.35,3.14,tsonga,ramos-vinolas,madrid masters,,
30,Rome,Internazionali BNL d'Italia,5/8/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Querrey S.,57.0,36.0,853.0,1135.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.42,2.6,1.44,2.75,1.56,2.6,1.56,2.75,1.49,2.6,ramos-vinolas,querrey,rome masters,,
30,Rome,Internazionali BNL d'Italia,5/9/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Garcia-Lopez G.,Fognini F.,51.0,31.0,910.0,1285.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.75,1.4,3.0,1.4,3.29,1.39,3.29,1.42,3.0,1.38,garcia-lopez,fognini,rome masters,,
30,Rome,Internazionali BNL d'Italia,5/10/2016,Masters 1000,Outdoor,Clay,1st Round,3.0,Kohlschreiber P.,Cervantes I.,26.0,65.0,1485.0,765.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.16,4.5,1.17,5.0,1.18,5.57,1.18,6.34,1.15,5.31,kohlschreiber,cervantes,rome masters,,
30,Rome,Internazionali BNL d'Italia,5/10/2016,Masters 1000,Outdoor,Clay,2nd Round,3.0,Berdych T.,Ramos-Vinolas A.,8.0,57.0,2940.0,853.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.5,1.25,4.0,1.29,4.05,1.29,4.33,1.24,3.93,berdych,ramos-vinolas,rome masters,,
30,Rome,Internazionali BNL d'Italia,5/11/2016,Masters 1000,Outdoor,Clay,2nd Round,3.0,Ferrer D.,Garcia-Lopez G.,9.0,51.0,2920.0,910.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.3,1.3,3.5,1.31,3.81,1.33,3.85,1.29,3.51,ferrer,garcia-lopez,rome masters,,
31,Geneva,Geneva Open,5/15/2016,ATP250,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Gabashvili T.,53.0,80.0,878.0,706.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.28,3.2,1.33,3.4,1.31,3.8,1.33,3.78,1.3,3.46,ramos-vinolas,gabashvili,geneva,,
31,Geneva,Geneva Open,5/16/2016,ATP250,Outdoor,Clay,1st Round,3.0,Garcia-Lopez G.,Querrey S.,55.0,37.0,865.0,1135.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.0,1.67,2.2,1.76,2.17,1.76,2.2,1.7,2.12,garcia-lopez,querrey,geneva,,
31,Geneva,Geneva Open,5/16/2016,ATP250,Outdoor,Clay,1st Round,3.0,Cervantes I.,Beck A.,61.0,338.0,783.0,138.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.4,3.0,1.43,3.03,1.5,3.03,1.41,2.81,cervantes,beck,geneva,,
31,Geneva,Geneva Open,5/16/2016,ATP250,Outdoor,Clay,1st Round,3.0,Rosol L.,Ortega-Olmedo R.,68.0,310.0,757.0,157.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.14,4.75,1.17,5.0,1.15,6.87,1.17,7.5,1.14,5.62,rosol,ortega-olmedo,geneva,,
31,Geneva,Geneva Open,5/17/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Wawrinka S.,Ramos-Vinolas A.,4.0,53.0,6110.0,878.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,3.8,1.2,4.33,1.23,4.72,1.25,5.0,1.21,4.26,wawrinka,ramos-vinolas,geneva,,
31,Geneva,Geneva Open,5/17/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Carreno Busta P.,Cervantes I.,43.0,61.0,995.0,783.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.28,3.3,1.29,3.75,1.29,3.97,1.29,4.1,1.26,3.73,busta,cervantes,geneva,,
31,Geneva,Geneva Open,5/18/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Garcia-Lopez G.,Ram R.,55.0,73.0,865.0,732.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,4.25,1.17,5.0,1.18,5.57,1.18,5.57,1.16,4.97,garcia-lopez,ram,geneva,,
31,Geneva,Geneva Open,5/19/2016,ATP250,Outdoor,Clay,Quarterfinals,3.0,Ferrer D.,Garcia-Lopez G.,12.0,55.0,2650.0,865.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.28,3.3,1.36,3.25,1.38,3.41,1.39,3.45,1.34,3.19,ferrer,garcia-lopez,geneva,,
32,Nice,Open de Nice Côte d’Azur,5/15/2016,ATP250,Outdoor,Clay,1st Round,3.0,Estrella Burgos V.,Kudla D.,88.0,57.0,655.0,855.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.82,1.82,2.0,1.8,2.04,1.85,2.04,1.92,1.94,1.84,burgos,kudla,nice,,
32,Nice,Open de Nice Côte d’Azur,5/17/2016,ATP250,Outdoor,Clay,2nd Round,3.0,Sousa J.,Estrella Burgos V.,28.0,88.0,1335.0,655.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.52,2.35,1.5,2.5,1.42,3.06,1.62,3.06,1.5,2.55,sousa,burgos,nice,,
33,Paris,French Open,5/22/2016,Grand Slam,Outdoor,Clay,1st Round,5.0,Kyrgios N.,Cecchinato M.,19.0,124.0,1855.0,478.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,10.0,1.03,13.0,1.03,18.6,1.04,20.0,1.02,13.93,kyrgios,cecchinato,paris masters,,
33,Paris,French Open,5/22/2016,Grand Slam,Outdoor,Clay,1st Round,5.0,Paire B.,Albot R.,21.0,137.0,1641.0,423.0,6.0,2.0,4.0,6.0,6.0,4.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.14,5.0,1.15,4.6,1.17,5.0,1.17,6.02,1.2,6.02,1.16,5.11,paire,albot,paris masters,,
