tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2024-0404,Indian Wells Masters,Hard,128,M,20240304,176,106005,,Q,Constant Lestienne,R,180.0,FRA,31.7,106045,,Q,Denis Kudla,R,180.0,USA,31.5,3-6 6-2 6-4,3,R128,153.0,5.0,2.0,119.0,69.0,42.0,23.0,14.0,13.0,18.0,4.0,4.0,85.0,39.0,29.0,16.0,13.0,3.0,9.0,100,606,179.0,342.0,19,3/7/2024,Masters 1000,Outdoor,Hard,1st Round,3,100,179.0,606,342.0,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.87,2.02,1.87,2.1,1.79,2.02
2024-0404,Indian Wells Masters,Hard,128,M,20240304,175,208286,,,Matteo Arnaldi,R,185.0,ITA,23.0,209414,,,Luca Van Assche,R,178.0,FRA,19.8,7-6(6) 7-6(3),3,R128,126.0,11.0,0.0,80.0,48.0,38.0,15.0,12.0,1.0,3.0,2.0,5.0,81.0,44.0,33.0,19.0,12.0,7.0,9.0,40,1091,86.0,696.0,19,3/6/2024,Masters 1000,Outdoor,Hard,1st Round,3,40,86.0,1091,696.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.56,1.57,2.63,1.53,2.52
2024-0403,Miami Masters,Hard,128,M,20240318,300,206173,2.0,,Jannik Sinner,R,191.0,ITA,22.5,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,6-3 6-1,3,F,73.0,4.0,1.0,43.0,24.0,21.0,12.0,8.0,1.0,1.0,6.0,1.0,50.0,32.0,19.0,9.0,8.0,4.0,8.0,3,8310,12.0,2935.0,20,3/31/2024,Masters 1000,Outdoor,Hard,The Final,3,3,12.0,8310,2935.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.5,1.25,4.5,1.23,4.11
2024-0403,Miami Masters,Hard,128,M,20240318,299,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,100644,4.0,,Alexander Zverev,R,198.0,GER,26.9,6-4 6-7(4) 6-4,3,SF,157.0,18.0,2.0,96.0,65.0,51.0,20.0,16.0,2.0,2.0,14.0,1.0,92.0,69.0,54.0,10.0,16.0,0.0,2.0,12,2935,5.0,5060.0,20,3/29/2024,Masters 1000,Outdoor,Hard,Semifinals,3,12,5.0,2935,5060.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.36,1.65,2.36,1.7,2.26,1.63
2024-0403,Miami Masters,Hard,128,M,20240318,298,206173,2.0,,Jannik Sinner,R,191.0,ITA,22.5,106421,3.0,,Daniil Medvedev,R,198.0,RUS,28.0,6-1 6-2,3,SF,69.0,7.0,1.0,47.0,30.0,24.0,10.0,8.0,3.0,3.0,3.0,2.0,50.0,32.0,17.0,7.0,7.0,5.0,9.0,3,8310,4.0,7765.0,20,3/29/2024,Masters 1000,Outdoor,Hard,Semifinals,3,3,4.0,8310,7765.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.6,1.56,2.65,1.5,2.55
2024-0403,Miami Masters,Hard,128,M,20240318,297,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.8,6-2 6-4,3,QF,92.0,4.0,0.0,56.0,35.0,27.0,10.0,9.0,4.0,5.0,4.0,3.0,59.0,34.0,19.0,13.0,9.0,4.0,8.0,12,2935,2.0,8805.0,20,3/28/2024,Masters 1000,Outdoor,Hard,Quarterfinals,3,12,2.0,2935,8805.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.5,1.14,5.3,1.2,5.5,1.2,4.92,1.17
2024-0403,Miami Masters,Hard,128,M,20240318,296,100644,4.0,,Alexander Zverev,R,198.0,GER,26.9,206681,,,Fabian Marozsan,R,193.0,HUN,24.4,6-3 7-5,3,QF,97.0,6.0,0.0,62.0,46.0,37.0,7.0,10.0,2.0,2.0,8.0,1.0,73.0,48.0,33.0,12.0,11.0,4.0,7.0,5,5060,57.0,929.0,20,3/28/2024,Masters 1000,Outdoor,Hard,Quarterfinals,3,5,57.0,5060,929.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.28,4.1,1.29,4.25,1.26,3.8
2024-0403,Miami Masters,Hard,128,M,20240318,295,106421,3.0,,Daniil Medvedev,R,198.0,RUS,28.0,111797,22.0,,Nicolas Jarry,R,201.0,CHI,28.4,6-2 7-6(7),3,QF,101.0,6.0,3.0,64.0,45.0,36.0,11.0,10.0,1.0,1.0,8.0,1.0,63.0,38.0,30.0,10.0,10.0,2.0,4.0,4,7765,23.0,1575.0,20,3/28/2024,Masters 1000,Outdoor,Hard,Quarterfinals,3,4,23.0,7765,1575.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,5.69,1.18,5.69,1.16,5.14
2024-0403,Miami Masters,Hard,128,M,20240318,294,206173,2.0,,Jannik Sinner,R,191.0,ITA,22.5,207830,,,Tomas Machac,R,183.0,CZE,23.4,6-4 6-2,3,QF,91.0,3.0,2.0,50.0,30.0,23.0,13.0,9.0,0.0,1.0,2.0,3.0,72.0,38.0,24.0,14.0,9.0,7.0,11.0,3,8310,60.0,891.0,20,3/27/2024,Masters 1000,Outdoor,Hard,Quarterfinals,3,3,60.0,8310,891.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.09,9.34,1.1,9.34,1.08,7.51
2024-0403,Miami Masters,Hard,128,M,20240318,293,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.8,207518,23.0,,Lorenzo Musetti,R,185.0,ITA,22.0,6-3 6-3,3,R16,86.0,3.0,1.0,55.0,35.0,26.0,11.0,9.0,2.0,3.0,1.0,0.0,59.0,40.0,25.0,7.0,9.0,7.0,11.0,2,8805,24.0,1520.0,20,3/26/2024,Masters 1000,Outdoor,Hard,4th Round,3,2,24.0,8805,1520.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.07,11.88,1.07,11.88,1.06,9.27
2024-0403,Miami Masters,Hard,128,M,20240318,292,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,128034,8.0,,Hubert Hurkacz,R,196.0,POL,27.0,3-6 6-3 7-6(3),3,R16,162.0,9.0,2.0,104.0,72.0,50.0,21.0,15.0,4.0,5.0,8.0,2.0,110.0,64.0,49.0,23.0,15.0,4.0,5.0,12,2935,9.0,3370.0,20,3/26/2024,Masters 1000,Outdoor,Hard,4th Round,3,12,9.0,2935,3370.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.62,2.3,1.69,2.3,1.72,2.3,1.66,2.24
2024-0403,Miami Masters,Hard,128,M,20240318,291,100644,4.0,,Alexander Zverev,R,198.0,GER,26.9,111575,15.0,,Karen Khachanov,R,198.0,RUS,27.8,6-1 6-4,3,R16,69.0,9.0,0.0,45.0,33.0,26.0,10.0,9.0,0.0,0.0,5.0,0.0,41.0,26.0,17.0,6.0,8.0,1.0,4.0,5,5060,16.0,2265.0,20,3/27/2024,Masters 1000,Outdoor,Hard,4th Round,3,5,16.0,5060,2265.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.46,2.96,1.46,3.0,1.43,2.79
2024-0403,Miami Masters,Hard,128,M,20240318,290,206681,,,Fabian Marozsan,R,193.0,HUN,24.4,200282,9.0,,Alex De Minaur,R,183.0,AUS,25.0,6-4 0-6 6-1,3,R16,103.0,3.0,2.0,80.0,59.0,37.0,12.0,12.0,2.0,5.0,4.0,2.0,62.0,37.0,24.0,16.0,11.0,4.0,7.0,57,929,10.0,3300.0,20,3/27/2024,Masters 1000,Outdoor,Hard,4th Round,3,57,10.0,929,3300.0,6.0,4.0,0.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.4,1.33,3.63,1.34,3.63,1.36,3.4,1.31
2024-0403,Miami Masters,Hard,128,M,20240318,289,111797,22.0,,Nicolas Jarry,R,201.0,CHI,28.4,134770,7.0,,Casper Ruud,R,183.0,NOR,25.2,7-6(3) 6-3,3,R16,110.0,8.0,1.0,65.0,41.0,36.0,15.0,11.0,1.0,2.0,7.0,1.0,67.0,47.0,33.0,10.0,10.0,4.0,6.0,23,1575,8.0,3560.0,20,3/26/2024,Masters 1000,Outdoor,Hard,4th Round,3,23,8.0,1575,3560.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.77,1.51,2.78,1.52,2.65,1.47
2024-0403,Miami Masters,Hard,128,M,20240318,288,106421,3.0,,Daniil Medvedev,R,198.0,RUS,28.0,136440,,,Dominik Koepfer,L,180.0,GER,29.8,7-6(5) 6-0,3,R16,89.0,7.0,1.0,56.0,40.0,28.0,9.0,9.0,0.0,1.0,5.0,2.0,69.0,54.0,32.0,4.0,9.0,5.0,9.0,4,7765,50.0,1002.0,20,3/26/2024,Masters 1000,Outdoor,Hard,4th Round,3,4,50.0,7765,1002.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.13,7.57,1.14,7.57,1.11,6.31
2024-0403,Miami Masters,Hard,128,M,20240318,287,207830,,,Tomas Machac,R,183.0,CZE,23.4,208286,,,Matteo Arnaldi,R,185.0,ITA,23.0,6-3 6-3,3,R16,80.0,1.0,1.0,60.0,38.0,27.0,14.0,9.0,0.0,0.0,4.0,2.0,48.0,31.0,22.0,7.0,9.0,0.0,3.0,60,891,38.0,1096.0,20,3/26/2024,Masters 1000,Outdoor,Hard,4th Round,3,60,38.0,891,1096.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.75,2.21,1.92,2.21,1.76,2.05
2024-0403,Miami Masters,Hard,128,M,20240318,286,206173,2.0,,Jannik Sinner,R,191.0,ITA,22.5,106331,,,Christopher Oconnell,R,183.0,AUS,29.7,6-4 6-3,3,R16,111.0,2.0,2.0,54.0,33.0,25.0,15.0,10.0,3.0,4.0,5.0,1.0,71.0,40.0,26.0,13.0,9.0,3.0,6.0,3,8310,66.0,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-0403,Miami Masters,Hard,128,M,20240318,285,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.8,104792,,,Gael Monfils,R,193.0,FRA,37.5,6-2 6-4,3,R32,74.0,1.0,0.0,47.0,38.0,29.0,4.0,9.0,1.0,2.0,2.0,6.0,47.0,30.0,20.0,3.0,9.0,2.0,6.0,2,8805,47.0,1027.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,2,47.0,8805,1027.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.09,9.62,1.1,9.63,1.08,7.63
2024-0403,Miami Masters,Hard,128,M,20240318,284,207518,23.0,,Lorenzo Musetti,R,185.0,ITA,22.0,210097,16.0,,Ben Shelton,L,193.0,USA,21.4,6-4 7-6(5),3,R32,112.0,1.0,0.0,63.0,40.0,33.0,16.0,11.0,0.0,1.0,4.0,5.0,83.0,58.0,39.0,12.0,11.0,6.0,8.0,24,1520,17.0,2220.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,24,17.0,1520,2220.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.39,1.37,3.5,1.41,3.16,1.35
2024-0403,Miami Masters,Hard,128,M,20240318,283,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,105870,,,Yannick Hanfmann,R,193.0,GER,32.3,6-1 6-0,3,R32,46.0,2.0,1.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,2.0,3.0,34.0,20.0,11.0,2.0,6.0,4.0,9.0,12,2935,56.0,940.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,12,56.0,2935,940.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.15,6.51,1.15,7.0,1.12,6.21
2024-0403,Miami Masters,Hard,128,M,20240318,282,128034,8.0,,Hubert Hurkacz,R,196.0,POL,27.0,200624,28.0,,Sebastian Korda,R,196.0,USA,23.7,7-6(5) 6-7(5) 6-3,3,R32,135.0,15.0,1.0,100.0,69.0,59.0,22.0,17.0,2.0,2.0,11.0,0.0,102.0,70.0,59.0,17.0,16.0,1.0,2.0,9,3370,29.0,1395.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,9,29.0,3370,1395.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.6,2.51,1.6,2.51,1.55,2.43
2024-0403,Miami Masters,Hard,128,M,20240318,281,100644,4.0,,Alexander Zverev,R,198.0,GER,26.9,111153,31.0,,Christopher Eubanks,R,201.0,USA,27.8,7-6(4) 6-3,3,R32,104.0,8.0,0.0,74.0,58.0,40.0,13.0,11.0,4.0,5.0,7.0,2.0,62.0,46.0,32.0,8.0,10.0,0.0,2.0,5,5060,32.0,1233.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,5,32.0,5060,1233.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.11,8.13,1.11,9.0,1.09,7.09
2024-0403,Miami Masters,Hard,128,M,20240318,280,111575,15.0,,Karen Khachanov,R,198.0,RUS,27.8,202103,20.0,,Francisco Cerundolo,R,185.0,ARG,25.5,6-1 5-7 7-6(5),3,R32,168.0,6.0,1.0,95.0,57.0,42.0,21.0,15.0,3.0,5.0,9.0,1.0,107.0,71.0,42.0,24.0,16.0,4.0,8.0,16,2265,21.0,1845.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,16,21.0,2265,1845.0,6.0,1.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.29,3.75,1.3,3.96,1.31,4.0,1.27,3.66
2024-0403,Miami Masters,Hard,128,M,20240318,279,200282,9.0,,Alex De Minaur,R,183.0,AUS,25.0,105526,24.0,,Jan Lennard Struff,R,193.0,GER,33.8,7-6(3) 6-4,3,R32,109.0,7.0,0.0,77.0,37.0,28.0,26.0,11.0,1.0,1.0,8.0,3.0,80.0,49.0,33.0,17.0,11.0,5.0,6.0,10,3300,25.0,1484.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,10,25.0,3300,1484.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.91,1.23,4.91,1.2,4.45
2024-0403,Miami Masters,Hard,128,M,20240318,278,206681,,,Fabian Marozsan,R,193.0,HUN,24.4,200615,,,Alexei Popyrin,R,196.0,AUS,24.6,7-5 6-3,3,R32,92.0,3.0,1.0,71.0,58.0,40.0,7.0,11.0,7.0,8.0,5.0,1.0,64.0,40.0,27.0,12.0,10.0,4.0,7.0,57,929,45.0,1032.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,57,45.0,929,1032.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.75,2.22,1.75,2.22,1.7,2.15
2024-0403,Miami Masters,Hard,128,M,20240318,277,134770,7.0,,Casper Ruud,R,183.0,NOR,25.2,200221,27.0,,Alejandro Davidovich Fokina,R,183.0,ESP,24.7,6-3 6-4,3,R32,96.0,5.0,0.0,77.0,55.0,39.0,11.0,10.0,7.0,7.0,3.0,0.0,54.0,37.0,29.0,7.0,9.0,1.0,3.0,8,3560,28.0,1425.0,20,3/24/2024,Masters 1000,Outdoor,Hard,3rd Round,3,8,28.0,3560,1425.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.61,1.56,2.8,1.5,2.56
2024-0403,Miami Masters,Hard,128,M,20240318,276,111797,22.0,,Nicolas Jarry,R,201.0,CHI,28.4,205734,,Q,Thiago Seyboth Wild,R,185.0,BRA,24.0,6-7(1) 7-5 6-3,3,R32,179.0,13.0,1.0,93.0,67.0,59.0,13.0,17.0,0.0,0.0,14.0,3.0,104.0,70.0,51.0,19.0,16.0,6.0,8.0,23,1575,76.0,768.0,20,3/24/2024,Masters 1000,Outdoor,Hard,3rd Round,3,23,76.0,1575,768.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.91,1.91,1.89,2.02,1.91,2.02,1.87,1.92
2024-0403,Miami Masters,Hard,128,M,20240318,275,136440,,,Dominik Koepfer,L,180.0,GER,29.8,200005,14.0,,Ugo Humbert,L,188.0,FRA,25.7,3-6 6-4 6-3,3,R32,134.0,3.0,2.0,88.0,54.0,40.0,17.0,14.0,8.0,10.0,7.0,2.0,94.0,75.0,48.0,9.0,14.0,6.0,9.0,50,1002,15.0,2420.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,50,15.0,1002,2420.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,3.4,1.33,3.51,1.35,3.53,1.35,3.38,1.32
2024-0403,Miami Masters,Hard,128,M,20240318,274,106421,3.0,,Daniil Medvedev,R,198.0,RUS,28.0,111815,30.0,,Cameron Norrie,L,188.0,GBR,28.5,7-5 6-1,3,R32,81.0,6.0,4.0,55.0,32.0,23.0,12.0,9.0,1.0,3.0,4.0,2.0,64.0,40.0,22.0,10.0,10.0,5.0,11.0,4,7765,31.0,1250.0,20,3/25/2024,Masters 1000,Outdoor,Hard,3rd Round,3,4,31.0,7765,1250.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.35,1.19,6.0,1.16,5.02
2024-0403,Miami Masters,Hard,128,M,20240318,273,207830,,,Tomas Machac,R,183.0,CZE,23.4,104918,,,Andy Murray,R,191.0,GBR,36.8,5-7 7-5 7-6(5),3,R32,208.0,6.0,3.0,130.0,77.0,58.0,27.0,18.0,13.0,15.0,15.0,3.0,110.0,62.0,51.0,21.0,18.0,3.0,5.0,60,891,62.0,870.0,20,3/24/2024,Masters 1000,Outdoor,Hard,3rd Round,3,60,62.0,891,870.0,5.0,7.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,1.6,2.51,1.62,2.51,1.56,2.39
2024-0403,Miami Masters,Hard,128,M,20240318,272,208286,,,Matteo Arnaldi,R,185.0,ITA,23.0,133430,,PR,Denis Shapovalov,L,185.0,CAN,24.9,6-3 7-6(7),3,R32,99.0,5.0,2.0,73.0,44.0,32.0,18.0,11.0,3.0,4.0,5.0,0.0,59.0,35.0,28.0,12.0,10.0,0.0,2.0,38,1096,126.0,505.0,20,3/24/2024,Masters 1000,Outdoor,Hard,3rd Round,3,38,126.0,1096,505.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.09,1.83,2.1,1.83,2.02,1.78
2024-0403,Miami Masters,Hard,128,M,20240318,271,106331,,,Christopher Oconnell,R,183.0,AUS,29.7,102093,,WC,Martin Damm,L,203.0,USA,20.4,7-6(5) 7-6(5),3,R32,130.0,13.0,1.0,91.0,59.0,48.0,16.0,12.0,9.0,10.0,18.0,1.0,74.0,49.0,40.0,13.0,12.0,0.0,1.0,66,833,204.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-0403,Miami Masters,Hard,128,M,20240318,270,206173,2.0,,Jannik Sinner,R,191.0,ITA,22.5,134868,25.0,,Tallon Griekspoor,R,188.0,NED,27.7,5-7 7-5 6-1,3,R32,143.0,15.0,1.0,75.0,51.0,46.0,16.0,16.0,1.0,2.0,11.0,0.0,112.0,80.0,53.0,15.0,15.0,6.0,9.0,3,8310,26.0,1450.0,20,3/24/2024,Masters 1000,Outdoor,Hard,3rd Round,3,3,26.0,8310,1450.0,5.0,7.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.07,9.0,1.08,11.06,1.09,11.06,1.06,8.97
2024-0403,Miami Masters,Hard,128,M,20240318,269,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.8,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.9,6-2 6-1,3,R64,85.0,3.0,1.0,48.0,34.0,27.0,5.0,7.0,3.0,3.0,0.0,3.0,53.0,33.0,19.0,6.0,8.0,4.0,9.0,2,8805,64.0,851.0,20,3/23/2024,Masters 1000,Outdoor,Hard,2nd Round,3,2,64.0,8805,851.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.02,21.0,1.01,21.29,1.02,26.0,1.01,18.91
2024-0403,Miami Masters,Hard,128,M,20240318,268,104792,,,Gael Monfils,R,193.0,FRA,37.5,111442,33.0,,Jordan Thompson,R,183.0,AUS,29.9,6-7(3) 6-1 6-2,3,R64,133.0,8.0,3.0,78.0,52.0,42.0,16.0,14.0,1.0,2.0,3.0,1.0,86.0,48.0,32.0,17.0,13.0,4.0,9.0,47,1027,34.0,1211.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,47,34.0,1027,1211.0,6.0,7.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.63,1.58,2.52,1.58,2.69,1.53,2.47
2024-0403,Miami Masters,Hard,128,M,20240318,267,207518,23.0,,Lorenzo Musetti,R,185.0,ITA,22.0,126128,,,Roman Safiullin,R,185.0,RUS,26.6,7-5 6-1,3,R64,93.0,5.0,3.0,67.0,45.0,35.0,7.0,10.0,4.0,6.0,3.0,3.0,57.0,33.0,23.0,7.0,9.0,2.0,7.0,24,1520,39.0,1085.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,24,39.0,1520,1085.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.63,1.54,2.63,1.58,2.55,1.51
2024-0403,Miami Masters,Hard,128,M,20240318,266,210097,16.0,,Ben Shelton,L,193.0,USA,21.4,212021,,WC,Martin Landaluce,R,191.0,ESP,18.1,6-3 6-4,3,R64,75.0,7.0,1.0,49.0,35.0,29.0,11.0,10.0,0.0,0.0,2.0,3.0,54.0,30.0,23.0,12.0,9.0,1.0,3.0,17,2220,360.0,137.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,17,360.0,2220,137.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,6.79,1.14,6.79,1.12,6.13
2024-0403,Miami Masters,Hard,128,M,20240318,265,105777,11.0,,Grigor Dimitrov,R,191.0,BUL,32.8,126214,,,Alejandro Tabilo,L,188.0,CHI,26.7,6-7(5) 7-6(5) 6-2,3,R64,146.0,23.0,4.0,97.0,67.0,59.0,17.0,16.0,3.0,3.0,18.0,4.0,113.0,87.0,65.0,15.0,16.0,7.0,9.0,12,2935,44.0,1040.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,12,44.0,2935,1040.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.5,1.2,5.09,1.23,5.1,1.19,4.64
2024-0403,Miami Masters,Hard,128,M,20240318,264,105870,,,Yannick Hanfmann,R,193.0,GER,32.3,105173,19.0,,Adrian Mannarino,L,180.0,FRA,35.7,3-6 7-6(1) 6-4,3,R64,164.0,4.0,3.0,118.0,75.0,50.0,23.0,16.0,10.0,13.0,8.0,2.0,88.0,54.0,35.0,22.0,15.0,1.0,3.0,56,940,20.0,1955.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,56,20.0,940,1955.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.68,1.53,2.75,1.53,2.59,1.49
2024-0403,Miami Masters,Hard,128,M,20240318,263,200624,28.0,,Sebastian Korda,R,196.0,USA,23.7,105138,,Q,Roberto Bautista Agut,R,183.0,ESP,35.9,6-7(2) 6-3 6-4,3,R64,136.0,21.0,2.0,92.0,65.0,53.0,13.0,16.0,4.0,5.0,4.0,0.0,95.0,70.0,47.0,14.0,15.0,2.0,5.0,29,1395,100.0,614.0,20,3/23/2024,Masters 1000,Outdoor,Hard,2nd Round,3,29,100.0,1395,614.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.3,3.87,1.33,4.0,1.29,3.53
2024-0403,Miami Masters,Hard,128,M,20240318,262,128034,8.0,,Hubert Hurkacz,R,196.0,POL,27.0,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.2,6-4 6-7(2) 6-3,3,R64,119.0,28.0,1.0,87.0,63.0,51.0,16.0,16.0,0.0,0.0,5.0,1.0,92.0,62.0,46.0,17.0,15.0,2.0,4.0,9,3370,58.0,924.0,20,3/23/2024,Masters 1000,Outdoor,Hard,2nd Round,3,9,58.0,3370,924.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.17,5.0,1.17,5.43,1.22,5.73,1.17,4.96
2024-0403,Miami Masters,Hard,128,M,20240318,261,100644,4.0,,Alexander Zverev,R,198.0,GER,26.9,200000,,,Felix Auger Aliassime,R,193.0,CAN,23.6,6-2 6-4,3,R64,76.0,2.0,0.0,38.0,28.0,26.0,10.0,9.0,0.0,0.0,7.0,0.0,49.0,35.0,25.0,5.0,9.0,4.0,7.0,5,5060,36.0,1165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-0403,Miami Masters,Hard,128,M,20240318,260,111153,31.0,,Christopher Eubanks,R,201.0,USA,27.8,105554,,,Daniel Evans,R,175.0,GBR,33.8,7-6(3) 3-6 7-6(7),3,R64,160.0,21.0,3.0,110.0,78.0,58.0,17.0,16.0,1.0,2.0,8.0,1.0,95.0,63.0,53.0,22.0,17.0,2.0,2.0,32,1233,43.0,1066.0,20,3/23/2024,Masters 1000,Outdoor,Hard,2nd Round,3,32,43.0,1233,1066.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,2.31,1.68,2.31,1.71,2.22,1.65
2024-0403,Miami Masters,Hard,128,M,20240318,259,202103,20.0,,Francisco Cerundolo,R,185.0,ARG,25.5,124116,,,Sebastian Ofner,R,191.0,AUT,27.8,7-6(2) 6-7(2) 6-1,3,R64,135.0,9.0,5.0,112.0,70.0,56.0,21.0,16.0,4.0,4.0,13.0,4.0,104.0,71.0,53.0,17.0,15.0,5.0,7.0,21,1845,40.0,1076.0,20,3/24/2024,Masters 1000,Outdoor,Hard,2nd Round,3,21,40.0,1845,1076.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.62,2.3,1.74,2.2,1.74,2.3,1.66,2.19
