tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2023-0421,Canada Masters,Hard,64,M,20230807,265,126205,12.0,,Tommy Paul,R,185.0,USA,26.2,106043,,Q,Diego Schwartzman,R,170.0,ARG,30.9,6-3 3-6 6-4,3,R64,133.0,9.0,4.0,88.0,42.0,34.0,25.0,14.0,4.0,6.0,4.0,4.0,80.0,52.0,35.0,15.0,14.0,2.0,5.0,14.0,2345.0,98.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,264,202103,,,Francisco Cerundolo,R,185.0,ARG,24.9,200008,,WC,Alexis Galarneau,R,180.0,CAN,24.4,6-2 4-6 6-4,3,R64,158.0,10.0,6.0,115.0,65.0,40.0,27.0,14.0,10.0,13.0,3.0,3.0,81.0,52.0,34.0,14.0,14.0,1.0,6.0,22.0,1565.0,192.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,263,106218,,Q,Marcos Giron,R,180.0,USA,30.0,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.3,7-6(4) 7-6(6),3,R64,124.0,4.0,1.0,83.0,55.0,43.0,14.0,12.0,2.0,3.0,4.0,3.0,89.0,64.0,46.0,13.0,12.0,5.0,6.0,70.0,830.0,54.0,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,260,104792,,PR,Gael Monfils,R,193.0,FRA,36.9,111153,,,Christopher Eubanks,R,201.0,USA,27.2,7-6(3) 6-7(4) 6-1,3,R64,146.0,14.0,8.0,101.0,55.0,45.0,25.0,15.0,5.0,6.0,6.0,4.0,126.0,78.0,51.0,26.0,16.0,14.0,18.0,276.0,207.0,29.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,259,200624,,,Sebastian Korda,R,196.0,USA,23.0,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,24.0,6-3 6-2,3,R64,79.0,4.0,1.0,50.0,37.0,29.0,9.0,9.0,0.0,0.0,5.0,3.0,60.0,33.0,23.0,10.0,8.0,5.0,8.0,32.0,1275.0,31.0,1305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,258,126846,,LL,Aleksandar Vukic,R,188.0,AUS,27.3,106432,14.0,,Borna Coric,R,188.0,CRO,26.7,6-2 6-3,3,R64,73.0,4.0,0.0,47.0,34.0,29.0,8.0,9.0,1.0,1.0,2.0,1.0,55.0,30.0,23.0,8.0,8.0,8.0,11.0,62.0,855.0,15.0,2315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,257,126845,,Q,Max Purcell,R,185.0,AUS,25.3,200000,10.0,,Felix Auger Aliassime,R,193.0,CAN,22.9,6-4 6-4,3,R64,95.0,8.0,1.0,50.0,31.0,28.0,12.0,10.0,0.0,0.0,5.0,5.0,65.0,35.0,27.0,13.0,10.0,2.0,4.0,78.0,753.0,12.0,2680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,256,104918,,,Andy Murray,R,191.0,GBR,36.2,132283,,,Lorenzo Sonego,R,191.0,ITA,28.2,7-6(3) 6-0,3,R64,129.0,1.0,4.0,71.0,44.0,31.0,18.0,9.0,3.0,3.0,4.0,3.0,70.0,45.0,25.0,12.0,9.0,3.0,6.0,40.0,1075.0,39.0,1105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,255,126610,,,Matteo Berrettini,R,196.0,ITA,27.3,106296,,,Gregoire Barrere,R,183.0,FRA,29.4,6-4 6-3,3,R64,75.0,10.0,1.0,43.0,34.0,29.0,5.0,9.0,1.0,2.0,5.0,3.0,61.0,27.0,15.0,18.0,10.0,3.0,7.0,38.0,1112.0,58.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,252,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.3,106234,,,Aslan Karatsev,R,185.0,RUS,29.9,6-3 6-4,3,R64,103.0,4.0,4.0,70.0,43.0,26.0,15.0,10.0,2.0,5.0,3.0,10.0,74.0,41.0,26.0,11.0,9.0,5.0,10.0,59.0,870.0,71.0,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,251,106121,,Q,Taro Daniel,R,191.0,JPN,30.5,105173,,,Adrian Mannarino,L,180.0,FRA,35.1,7-6(5) 6-4,3,R64,111.0,6.0,2.0,69.0,42.0,34.0,11.0,11.0,4.0,6.0,6.0,2.0,73.0,48.0,32.0,10.0,11.0,2.0,5.0,115.0,564.0,30.0,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,250,105683,,WC,Milos Raonic,R,196.0,CAN,32.6,126207,9.0,,Frances Tiafoe,R,188.0,USA,25.5,6-7(12) 7-6(4) 6-3,3,R64,164.0,37.0,8.0,122.0,70.0,61.0,29.0,17.0,6.0,7.0,8.0,0.0,97.0,53.0,43.0,29.0,16.0,0.0,2.0,545.0,65.0,10.0,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,249,100644,13.0,,Alexander Zverev,R,198.0,GER,26.2,134868,,,Tallon Griekspoor,R,188.0,NED,27.0,6-4 7-6(3),3,R64,103.0,12.0,0.0,65.0,48.0,39.0,12.0,11.0,1.0,1.0,5.0,5.0,79.0,39.0,29.0,23.0,11.0,2.0,3.0,16.0,2265.0,26.0,1439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,248,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,24.1,200670,,,J J Wolf,R,183.0,USA,24.6,6-0 6-2,3,R64,63.0,4.0,3.0,42.0,30.0,23.0,5.0,7.0,1.0,2.0,2.0,3.0,47.0,18.0,7.0,11.0,7.0,6.0,12.0,37.0,1140.0,43.0,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,247,208103,,,Jiri Lehecka,R,185.0,CZE,21.7,206909,,,Brandon Nakashima,R,188.0,USA,22.0,7-5 3-6 7-6(2),3,R64,167.0,5.0,5.0,113.0,66.0,46.0,27.0,16.0,8.0,10.0,10.0,2.0,107.0,64.0,48.0,22.0,17.0,6.0,8.0,36.0,1163.0,74.0,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,244,200005,,,Ugo Humbert,L,188.0,FRA,25.1,111797,,,Nicolas Jarry,R,201.0,CHI,27.8,4-6 6-3 6-4,3,R64,154.0,8.0,3.0,76.0,54.0,43.0,14.0,15.0,3.0,5.0,4.0,3.0,107.0,64.0,47.0,18.0,14.0,10.0,13.0,34.0,1233.0,27.0,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,243,209113,,,Gabriel Diallo,R,203.0,CAN,21.8,105554,,,Daniel Evans,R,175.0,GBR,33.2,7-6(4) 7-5,3,R64,119.0,8.0,3.0,69.0,44.0,34.0,14.0,12.0,2.0,4.0,8.0,8.0,78.0,43.0,34.0,14.0,12.0,2.0,5.0,141.0,443.0,21.0,1731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,242,200282,,,Alex De Minaur,R,183.0,AUS,24.4,111815,11.0,,Cameron Norrie,L,188.0,GBR,27.9,7-5 6-4,3,R64,103.0,3.0,1.0,70.0,42.0,31.0,16.0,11.0,3.0,4.0,3.0,6.0,68.0,44.0,31.0,10.0,11.0,4.0,7.0,18.0,2085.0,13.0,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,241,207518,16.0,,Lorenzo Musetti,R,185.0,ITA,21.4,106415,,,Yoshihito Nishioka,L,170.0,JPN,27.8,6-4 6-1,3,R64,91.0,11.0,0.0,52.0,28.0,24.0,14.0,9.0,2.0,2.0,0.0,2.0,50.0,26.0,17.0,12.0,8.0,2.0,5.0,19.0,1950.0,45.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,240,106423,,Q,Thanasi Kokkinakis,R,193.0,AUS,27.3,111190,,,Zhizhen Zhang,R,193.0,CHN,26.8,7-5 6-4,3,R64,87.0,14.0,0.0,61.0,41.0,33.0,13.0,11.0,0.0,0.0,6.0,1.0,60.0,34.0,27.0,13.0,11.0,0.0,2.0,86.0,696.0,63.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0421,Canada Masters,Hard,64,M,20230807,239,208286,,Q,Matteo Arnaldi,R,185.0,ITA,22.4,105577,,WC,Vasek Pospisil,R,193.0,CAN,33.1,6-4 6-4,3,R64,91.0,10.0,5.0,68.0,39.0,30.0,14.0,10.0,6.0,7.0,7.0,9.0,59.0,22.0,16.0,17.0,10.0,4.0,7.0,66.0,840.0,165.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,300,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,5-7 7-6(7) 7-6(4),3,F,229.0,2.0,5.0,128.0,73.0,49.0,35.0,18.0,6.0,10.0,11.0,5.0,133.0,85.0,61.0,23.0,18.0,13.0,16.0,2.0,8795.0,1.0,9395.0,49,8/20/2023,Masters 1000,Outdoor,Hard,The Final,3,2.0,1.0,8795.0,9395.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.62,2.3,1.69,2.3,1.7,2.5,1.62,2.31
2023-0422,Cincinnati Masters,Hard,64,M,20230814,299,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,128034,,,Hubert Hurkacz,R,196.0,POL,26.5,2-6 7-6(4) 6-3,3,SF,138.0,2.0,0.0,91.0,60.0,41.0,20.0,15.0,2.0,4.0,10.0,1.0,107.0,68.0,50.0,20.0,14.0,10.0,11.0,1.0,9395.0,20.0,1685.0,49,8/19/2023,Masters 1000,Outdoor,Hard,Semifinals,3,1.0,20.0,9395.0,1685.0,2.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.72,1.4,3.72,1.32,3.35
2023-0422,Cincinnati Masters,Hard,64,M,20230814,298,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,7-6(5) 7-5,3,SF,124.0,4.0,3.0,80.0,51.0,41.0,16.0,12.0,3.0,4.0,10.0,3.0,80.0,55.0,44.0,10.0,12.0,4.0,6.0,2.0,8795.0,17.0,2310.0,49,8/20/2023,Masters 1000,Outdoor,Hard,Semifinals,3,2.0,17.0,8795.0,2310.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.34,3.57,1.35,3.86,1.3,3.54
2023-0422,Cincinnati Masters,Hard,64,M,20230814,297,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,126845,,Q,Max Purcell,R,185.0,AUS,25.3,4-6 6-3 6-4,3,QF,131.0,6.0,8.0,89.0,52.0,35.0,23.0,15.0,1.0,3.0,10.0,7.0,102.0,61.0,41.0,18.0,14.0,6.0,9.0,1.0,9395.0,70.0,816.0,49,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,1.0,70.0,9395.0,816.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.08,8.0,1.08,10.57,1.14,10.64,1.08,8.33
2023-0422,Cincinnati Masters,Hard,64,M,20230814,296,128034,,,Hubert Hurkacz,R,196.0,POL,26.5,200615,,LL,Alexei Popyrin,R,196.0,AUS,24.0,6-1 7-6(8),3,QF,77.0,10.0,1.0,56.0,39.0,36.0,11.0,10.0,0.0,0.0,2.0,1.0,62.0,35.0,27.0,15.0,9.0,4.0,6.0,20.0,1685.0,58.0,869.0,49,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,20.0,58.0,1685.0,869.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.34,3.63,1.34,3.75,1.31,3.46
2023-0422,Cincinnati Masters,Hard,64,M,20230814,295,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,105173,,,Adrian Mannarino,L,180.0,FRA,35.1,6-2 6-3,3,QF,72.0,2.0,2.0,47.0,34.0,29.0,7.0,9.0,0.0,0.0,2.0,0.0,55.0,26.0,15.0,16.0,8.0,4.0,7.0,17.0,2310.0,32.0,1276.0,49,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,17.0,32.0,2310.0,1276.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.27,4.24,1.28,4.34,1.24,4.02
2023-0422,Cincinnati Masters,Hard,64,M,20230814,294,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,126203,9.0,,Taylor Fritz,R,196.0,USA,25.7,6-0 6-4,3,QF,61.0,2.0,4.0,40.0,26.0,21.0,9.0,8.0,0.0,1.0,1.0,4.0,44.0,22.0,15.0,6.0,8.0,0.0,5.0,2.0,8795.0,9.0,3605.0,49,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,2.0,9.0,8795.0,3605.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.26,4.37,1.26,4.82,1.22,4.26
2023-0422,Cincinnati Masters,Hard,64,M,20230814,293,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,126205,14.0,,Tommy Paul,R,185.0,USA,26.2,7-6(6) 6-7(0) 6-3,3,R16,189.0,6.0,4.0,103.0,67.0,48.0,17.0,16.0,2.0,6.0,11.0,6.0,152.0,99.0,61.0,23.0,17.0,17.0,23.0,1.0,9395.0,13.0,2525.0,49,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,1.0,13.0,9395.0,2525.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.29,3.75,1.27,4.26,1.29,4.34,1.25,3.95
2023-0422,Cincinnati Masters,Hard,64,M,20230814,292,126845,,Q,Max Purcell,R,185.0,AUS,25.3,104527,,WC,Stan Wawrinka,R,183.0,SUI,38.3,6-4 6-2,3,R16,72.0,7.0,2.0,54.0,31.0,22.0,16.0,9.0,2.0,2.0,4.0,1.0,60.0,39.0,24.0,9.0,9.0,6.0,9.0,70.0,816.0,51.0,924.0,49,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,70.0,51.0,816.0,924.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,3.12,1.42,3.16,1.48,2.83,1.43
2023-0422,Cincinnati Masters,Hard,64,M,20230814,291,128034,,,Hubert Hurkacz,R,196.0,POL,26.5,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,25.0,6-3 6-4,3,R16,65.0,11.0,0.0,52.0,40.0,34.0,8.0,10.0,3.0,3.0,7.0,2.0,47.0,27.0,21.0,11.0,9.0,0.0,2.0,20.0,1685.0,4.0,5090.0,49,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,20.0,4.0,1685.0,5090.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.66,1.54,2.7,1.54,2.57,1.51
2023-0422,Cincinnati Masters,Hard,64,M,20230814,290,200615,,LL,Alexei Popyrin,R,196.0,AUS,24.0,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.3,6-2 1-6 6-3,3,R16,101.0,3.0,6.0,74.0,40.0,29.0,18.0,12.0,2.0,4.0,6.0,4.0,61.0,33.0,28.0,12.0,12.0,0.0,3.0,58.0,869.0,60.0,866.0,49,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,58.0,60.0,869.0,866.0,6.0,2.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.62,1.56,2.64,1.59,2.47,1.54
2023-0422,Cincinnati Masters,Hard,64,M,20230814,289,105173,,,Adrian Mannarino,L,180.0,FRA,35.1,111456,,WC,Mackenzie Mcdonald,R,178.0,USA,28.3,6-4 3-0 RET,3,R16,71.0,1.0,4.0,41.0,18.0,15.0,10.0,6.0,2.0,3.0,1.0,5.0,48.0,26.0,14.0,8.0,7.0,1.0,5.0,32.0,1276.0,43.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,288,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,6-4 5-7 6-4,3,R16,152.0,4.0,3.0,108.0,75.0,50.0,19.0,16.0,6.0,8.0,5.0,7.0,90.0,48.0,40.0,20.0,16.0,5.0,8.0,17.0,2310.0,3.0,6530.0,49,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,17.0,3.0,2310.0,6530.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.63,1.55,2.8,1.55,2.64,1.48
2023-0422,Cincinnati Masters,Hard,64,M,20230814,287,126203,9.0,,Taylor Fritz,R,196.0,USA,25.7,105583,,Q,Dusan Lajovic,R,183.0,SRB,33.1,5-0 RET,3,R16,17.0,3.0,0.0,12.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,2.0,9.0,3605.0,66.0,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,286,104925,2.0,,Novak Djokovic,R,188.0,SRB,36.2,104792,,PR,Gael Monfils,R,193.0,FRA,36.9,6-3 6-2,3,R16,68.0,1.0,3.0,46.0,27.0,22.0,12.0,9.0,0.0,1.0,6.0,5.0,55.0,29.0,23.0,4.0,8.0,1.0,5.0,2.0,8795.0,211.0,297.0,49,8/18/2023,Masters 1000,Outdoor,Hard,3rd Round,3,2.0,211.0,8795.0,297.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.14,6.75,1.15,6.77,1.13,5.97
2023-0422,Cincinnati Masters,Hard,64,M,20230814,285,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.2,111442,,Q,Jordan Thompson,R,183.0,AUS,29.3,7-5 4-6 6-3,3,R32,182.0,3.0,5.0,86.0,47.0,31.0,25.0,15.0,4.0,7.0,4.0,5.0,126.0,62.0,37.0,35.0,16.0,12.0,17.0,1.0,9395.0,55.0,897.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,1.0,55.0,9395.0,897.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.08,8.0,1.11,8.33,1.11,8.4,1.09,7.41
2023-0422,Cincinnati Masters,Hard,64,M,20230814,284,126205,14.0,,Tommy Paul,R,185.0,USA,26.2,200005,,,Ugo Humbert,L,188.0,FRA,25.1,6-1 7-6(4),3,R32,97.0,5.0,0.0,56.0,33.0,26.0,14.0,9.0,2.0,3.0,7.0,6.0,71.0,43.0,26.0,12.0,10.0,3.0,7.0,13.0,2525.0,33.0,1258.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,13.0,33.0,2525.0,1258.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.51,2.76,1.53,2.76,1.5,2.59
2023-0422,Cincinnati Masters,Hard,64,M,20230814,283,104527,,WC,Stan Wawrinka,R,183.0,SUI,38.3,126207,10.0,,Frances Tiafoe,R,188.0,USA,25.5,6-3 6-4,3,R32,78.0,11.0,1.0,50.0,24.0,23.0,16.0,10.0,2.0,3.0,7.0,1.0,59.0,29.0,24.0,10.0,9.0,2.0,5.0,51.0,924.0,10.0,3050.0,49,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,51.0,10.0,924.0,3050.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.6,1.56,2.73,1.59,2.52,1.52
2023-0422,Cincinnati Masters,Hard,64,M,20230814,282,126845,,Q,Max Purcell,R,185.0,AUS,25.3,134770,5.0,,Casper Ruud,R,183.0,NOR,24.6,6-4 3-6 6-4,3,R32,119.0,12.0,4.0,91.0,42.0,31.0,31.0,14.0,6.0,7.0,12.0,3.0,83.0,59.0,46.0,11.0,15.0,1.0,3.0,70.0,816.0,7.0,4715.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,70.0,7.0,816.0,4715.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.33,3.6,1.34,3.6,1.35,3.4,1.31
2023-0422,Cincinnati Masters,Hard,64,M,20230814,281,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,25.0,210097,,,Ben Shelton,L,193.0,USA,20.8,7-6(3) 7-6(2),3,R32,103.0,6.0,1.0,70.0,40.0,37.0,18.0,12.0,0.0,0.0,7.0,6.0,74.0,43.0,36.0,17.0,12.0,0.0,0.0,4.0,5090.0,40.0,1060.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,4.0,40.0,5090.0,1060.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,3.97,1.36,4.01,1.29,3.61
2023-0422,Cincinnati Masters,Hard,64,M,20230814,280,128034,,,Hubert Hurkacz,R,196.0,POL,26.5,106432,15.0,,Borna Coric,R,188.0,CRO,26.7,5-7 6-3 6-3,3,R32,135.0,10.0,2.0,87.0,47.0,31.0,28.0,15.0,3.0,5.0,2.0,2.0,86.0,45.0,33.0,22.0,15.0,6.0,10.0,20.0,1685.0,16.0,2315.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,20.0,16.0,1685.0,2315.0,5.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.69,2.3,1.72,2.3,1.65,2.23
2023-0422,Cincinnati Masters,Hard,64,M,20230814,279,200615,,LL,Alexei Popyrin,R,196.0,AUS,24.0,111797,,,Nicolas Jarry,R,201.0,CHI,27.8,W/O,3,R32,,,,,,,,,,,,,,,,,,,,58.0,869.0,26.0,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,278,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.3,126094,7.0,,Andrey Rublev,R,188.0,RUS,25.8,7-6(10) 5-7 7-6(3),3,R32,196.0,6.0,7.0,145.0,91.0,56.0,28.0,18.0,9.0,16.0,8.0,8.0,134.0,68.0,48.0,29.0,18.0,7.0,13.0,60.0,866.0,8.0,4595.0,49,8/15/2023,Masters 1000,Outdoor,Hard,2nd Round,3,60.0,8.0,866.0,4595.0,7.0,6.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.4,1.33,3.71,1.32,3.72,1.34,3.47,1.31
2023-0422,Cincinnati Masters,Hard,64,M,20230814,277,111456,,WC,Mackenzie Mcdonald,R,178.0,USA,28.3,208029,6.0,,Holger Rune,R,188.0,DEN,20.2,6-4 2-0 RET,3,R32,50.0,3.0,1.0,29.0,19.0,18.0,6.0,6.0,0.0,0.0,1.0,4.0,40.0,28.0,19.0,4.0,6.0,1.0,3.0,43.0,1040.0,5.0,4790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,276,105173,,,Adrian Mannarino,L,180.0,FRA,35.1,200000,12.0,,Felix Auger Aliassime,R,193.0,CAN,23.0,6-4 6-4,3,R32,118.0,2.0,2.0,62.0,26.0,19.0,24.0,10.0,5.0,6.0,1.0,9.0,68.0,35.0,27.0,11.0,10.0,3.0,6.0,32.0,1276.0,14.0,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-0422,Cincinnati Masters,Hard,64,M,20230814,275,100644,16.0,,Alexander Zverev,R,198.0,GER,26.3,106415,,,Yoshihito Nishioka,L,170.0,JPN,27.8,7-5 6-4,3,R32,116.0,10.0,6.0,78.0,49.0,35.0,16.0,11.0,5.0,6.0,1.0,3.0,79.0,44.0,29.0,18.0,11.0,9.0,12.0,17.0,2310.0,45.0,980.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,17.0,45.0,2310.0,980.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,5.65,1.18,5.8,1.16,5.22
2023-0422,Cincinnati Masters,Hard,64,M,20230814,274,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.5,207518,,,Lorenzo Musetti,R,185.0,ITA,21.4,6-3 6-2,3,R32,77.0,3.0,5.0,54.0,34.0,28.0,8.0,9.0,0.0,1.0,0.0,4.0,58.0,34.0,23.0,5.0,8.0,4.0,8.0,3.0,6530.0,18.0,1995.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,3.0,18.0,6530.0,1995.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.23,4.7,1.26,4.7,1.22,4.29
2023-0422,Cincinnati Masters,Hard,64,M,20230814,273,105583,,Q,Dusan Lajovic,R,183.0,SRB,33.1,206173,8.0,,Jannik Sinner,R,191.0,ITA,21.9,6-4 7-6(4),3,R32,124.0,4.0,0.0,81.0,58.0,44.0,12.0,11.0,5.0,5.0,6.0,0.0,80.0,41.0,30.0,22.0,11.0,3.0,4.0,66.0,839.0,6.0,4725.0,49,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,66.0,6.0,839.0,4725.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,7.0,1.1,8.36,1.11,8.36,1.12,6.82,1.1
